mysqld, Version: 5.7.41-log (MySQL Community Server (GPL)). started with:
Tcp port: 0  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
2023-11-26T14:02:04.238636Z	    2 Connect	root@172.20.0.3 on  using TCP/IP
2023-11-26T16:04:41.025631Z	   51 Close stmt	
2023-11-26T16:04:41.026006Z	   51 Quit	
2023-11-26T16:04:41.947695Z	   52 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:41.948639Z	   52 Prepare	SELECT * FROM TestsCatalog LIMIT 40 OFFSET 0
2023-11-26T16:04:41.948946Z	   52 Execute	SELECT * FROM TestsCatalog LIMIT 40 OFFSET 0
2023-11-26T16:04:41.950176Z	   52 Close stmt	
2023-11-26T16:04:41.950621Z	   52 Quit	
2023-11-26T16:04:41.952273Z	   53 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:41.953592Z	   53 Prepare	SELECT COUNT(*) AS total FROM TestsCatalog
2023-11-26T16:04:41.954155Z	   53 Execute	SELECT COUNT(*) AS total FROM TestsCatalog
2023-11-26T16:04:41.955068Z	   53 Close stmt	
2023-11-26T16:04:41.955484Z	   53 Quit	
2023-11-26T16:04:43.654479Z	   54 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:43.655778Z	   54 Prepare	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:04:43.656311Z	   54 Execute	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:04:43.658688Z	   54 Close stmt	
2023-11-26T16:04:43.659216Z	   54 Quit	
2023-11-26T16:04:43.661786Z	   55 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:43.666009Z	   55 Prepare	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:04:43.666426Z	   55 Execute	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:04:43.668151Z	   55 Close stmt	
2023-11-26T16:04:43.668545Z	   55 Quit	
2023-11-26T16:19:01.905294Z	   56 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:01.906748Z	   56 Prepare	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:19:01.906990Z	   56 Execute	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:19:01.907725Z	   56 Close stmt	
2023-11-26T16:19:01.907877Z	   56 Quit	
2023-11-26T16:19:01.909148Z	   57 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:01.909905Z	   57 Prepare	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:19:01.910241Z	   57 Execute	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:19:01.910958Z	   57 Close stmt	
2023-11-26T16:19:01.911110Z	   57 Quit	
2023-11-26T16:19:03.435192Z	   58 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:03.436524Z	   58 Prepare	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:19:03.436776Z	   58 Execute	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:19:03.437762Z	   58 Close stmt	
2023-11-26T16:19:03.438288Z	   58 Quit	
2023-11-26T16:19:03.439955Z	   59 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:03.441391Z	   59 Prepare	SELECT COUNT(*) AS total FROM Appointments
2023-11-26T16:19:03.441773Z	   59 Execute	SELECT COUNT(*) AS total FROM Appointments
2023-11-26T16:19:03.442980Z	   59 Close stmt	
2023-11-26T16:19:03.443336Z	   59 Quit	
2023-11-26T16:19:05.151758Z	   60 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:05.153028Z	   60 Prepare	SELECT id, CONVERT(AES_DECRYPT(name, '') USING utf8) as name, dob, CONVERT(AES_DECRYPT(contact_info, '') USING utf8) as contact_info, CONVERT(AES_DECRYPT(insurance_details, '') USING utf8) as insurance_details, CONVERT(AES_DECRYPT(username, '') USING utf8) as username, CONVERT(AES_DECRYPT(password, '') USING utf8) as password FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:19:05.153284Z	   60 Execute	SELECT id, CONVERT(AES_DECRYPT(name, '') USING utf8) as name, dob, CONVERT(AES_DECRYPT(contact_info, '') USING utf8) as contact_info, CONVERT(AES_DECRYPT(insurance_details, '') USING utf8) as insurance_details, CONVERT(AES_DECRYPT(username, '') USING utf8) as username, CONVERT(AES_DECRYPT(password, '') USING utf8) as password FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:19:05.155466Z	   60 Close stmt	
2023-11-26T16:19:05.155778Z	   60 Quit	
2023-11-26T16:19:05.158082Z	   61 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:05.159901Z	   61 Prepare	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:19:05.160932Z	   61 Execute	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:19:05.162165Z	   61 Close stmt	
2023-11-26T16:19:05.162624Z	   61 Quit	
2023-11-26T16:19:26.369541Z	   62 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:26.371329Z	   62 Prepare	SELECT id, order_id, CONVERT(AES_DECRYPT(report_url, '') USING utf8) as report_url, CONVERT(AES_DECRYPT(interpretation, '') USING utf8) as interpretation, CONVERT(AES_DECRYPT(reporting_pathologist, '') USING utf8) as reporting_pathologist FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:19:26.372012Z	   62 Execute	SELECT id, order_id, CONVERT(AES_DECRYPT(report_url, '') USING utf8) as report_url, CONVERT(AES_DECRYPT(interpretation, '') USING utf8) as interpretation, CONVERT(AES_DECRYPT(reporting_pathologist, '') USING utf8) as reporting_pathologist FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:19:26.374255Z	   62 Close stmt	
2023-11-26T16:19:26.374817Z	   62 Quit	
2023-11-26T16:19:26.376568Z	   63 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:26.379017Z	   63 Prepare	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:19:26.379940Z	   63 Execute	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:19:26.381339Z	   63 Close stmt	
2023-11-26T16:19:26.381624Z	   63 Quit	
2023-11-26T16:19:37.834842Z	   64 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:37.838201Z	   64 Prepare	SELECT staff_id, CONVERT(AES_DECRYPT(name, '') USING utf8) as name, role, CONVERT(AES_DECRYPT(contact_info, '') USING utf8) as contact_info, CONVERT(AES_DECRYPT(username, '') USING utf8) as username, CONVERT(AES_DECRYPT(password, '') USING utf8) as password FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:19:37.838775Z	   64 Execute	SELECT staff_id, CONVERT(AES_DECRYPT(name, '') USING utf8) as name, role, CONVERT(AES_DECRYPT(contact_info, '') USING utf8) as contact_info, CONVERT(AES_DECRYPT(username, '') USING utf8) as username, CONVERT(AES_DECRYPT(password, '') USING utf8) as password FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:19:37.840744Z	   64 Close stmt	
2023-11-26T16:19:37.841134Z	   64 Quit	
2023-11-26T16:19:37.843337Z	   65 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:37.845007Z	   65 Prepare	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:19:37.845387Z	   65 Execute	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:19:37.846635Z	   65 Close stmt	
2023-11-26T16:19:37.848546Z	   65 Quit	
2023-11-26T16:19:40.951614Z	   66 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:40.952535Z	   66 Prepare	SELECT * FROM TestsCatalog LIMIT 40 OFFSET 0
2023-11-26T16:19:40.952844Z	   66 Execute	SELECT * FROM TestsCatalog LIMIT 40 OFFSET 0
2023-11-26T16:19:40.954181Z	   66 Close stmt	
2023-11-26T16:19:40.954506Z	   66 Quit	
2023-11-26T16:19:40.956678Z	   67 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:40.957797Z	   67 Prepare	SELECT COUNT(*) AS total FROM TestsCatalog
2023-11-26T16:19:40.958241Z	   67 Execute	SELECT COUNT(*) AS total FROM TestsCatalog
2023-11-26T16:19:40.959509Z	   67 Close stmt	
2023-11-26T16:19:40.960061Z	   67 Quit	
2023-11-26T16:19:43.169394Z	   68 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:43.171379Z	   68 Prepare	SELECT staff_id, CONVERT(AES_DECRYPT(name, '') USING utf8) as name, role, CONVERT(AES_DECRYPT(contact_info, '') USING utf8) as contact_info, CONVERT(AES_DECRYPT(username, '') USING utf8) as username, CONVERT(AES_DECRYPT(password, '') USING utf8) as password FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:19:43.172346Z	   68 Execute	SELECT staff_id, CONVERT(AES_DECRYPT(name, '') USING utf8) as name, role, CONVERT(AES_DECRYPT(contact_info, '') USING utf8) as contact_info, CONVERT(AES_DECRYPT(username, '') USING utf8) as username, CONVERT(AES_DECRYPT(password, '') USING utf8) as password FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:19:43.174435Z	   68 Close stmt	
2023-11-26T16:19:43.175244Z	   68 Quit	
2023-11-26T16:19:43.176703Z	   69 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:43.178681Z	   69 Prepare	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:19:43.179152Z	   69 Execute	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:19:43.180145Z	   69 Close stmt	
2023-11-26T16:19:43.180374Z	   69 Quit	
2023-11-26T16:19:43.552546Z	   70 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:43.554254Z	   70 Prepare	SELECT id, order_id, CONVERT(AES_DECRYPT(report_url, '') USING utf8) as report_url, CONVERT(AES_DECRYPT(interpretation, '') USING utf8) as interpretation, CONVERT(AES_DECRYPT(reporting_pathologist, '') USING utf8) as reporting_pathologist FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:19:43.554649Z	   70 Execute	SELECT id, order_id, CONVERT(AES_DECRYPT(report_url, '') USING utf8) as report_url, CONVERT(AES_DECRYPT(interpretation, '') USING utf8) as interpretation, CONVERT(AES_DECRYPT(reporting_pathologist, '') USING utf8) as reporting_pathologist FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:19:43.556767Z	   70 Close stmt	
2023-11-26T16:19:43.557577Z	   70 Quit	
2023-11-26T16:19:43.559398Z	   71 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:19:43.561000Z	   71 Prepare	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:19:43.561333Z	   71 Execute	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:19:43.562183Z	   71 Close stmt	
2023-11-26T16:19:43.562455Z	   71 Quit	
2023-11-26T16:28:33.733306Z	   72 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:28:33.733849Z	   72 Prepare	SELECT * FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:28:33.733942Z	   72 Execute	SELECT * FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:28:33.734481Z	   72 Close stmt	
2023-11-26T16:28:33.734680Z	   72 Quit	
2023-11-26T16:28:33.736398Z	   73 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:28:33.738420Z	   73 Prepare	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:28:33.738663Z	   73 Execute	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:28:33.741101Z	   73 Close stmt	
2023-11-26T16:28:33.741445Z	   73 Quit	
2023-11-26T16:30:45.896559Z	   74 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:30:45.898067Z	   74 Prepare	SELECT * FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:30:45.898746Z	   74 Execute	SELECT * FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:30:45.901341Z	   74 Close stmt	
2023-11-26T16:30:45.901767Z	   74 Quit	
2023-11-26T16:30:45.904767Z	   75 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:30:45.906384Z	   75 Prepare	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:30:45.906789Z	   75 Execute	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:30:45.908060Z	   75 Close stmt	
2023-11-26T16:30:45.908370Z	   75 Quit	
2023-11-26T16:30:56.306401Z	   76 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:30:56.307819Z	   76 Prepare	SELECT * FROM TestsCatalog LIMIT 40 OFFSET 0
2023-11-26T16:30:56.308202Z	   76 Execute	SELECT * FROM TestsCatalog LIMIT 40 OFFSET 0
2023-11-26T16:30:56.309624Z	   76 Close stmt	
2023-11-26T16:30:56.309992Z	   76 Quit	
2023-11-26T16:30:56.312199Z	   77 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:30:56.313951Z	   77 Prepare	SELECT COUNT(*) AS total FROM TestsCatalog
2023-11-26T16:30:56.314382Z	   77 Execute	SELECT COUNT(*) AS total FROM TestsCatalog
2023-11-26T16:30:56.315684Z	   77 Close stmt	
2023-11-26T16:30:56.316070Z	   77 Quit	
2023-11-26T16:30:59.222940Z	   78 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:30:59.224273Z	   78 Prepare	SELECT * FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:30:59.224645Z	   78 Execute	SELECT * FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:30:59.225828Z	   78 Close stmt	
2023-11-26T16:30:59.226177Z	   78 Quit	
2023-11-26T16:30:59.227838Z	   79 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:30:59.228816Z	   79 Prepare	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:30:59.229030Z	   79 Execute	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:30:59.230004Z	   79 Close stmt	
2023-11-26T16:30:59.230330Z	   79 Quit	
2023-11-26T16:30:59.914870Z	   80 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:30:59.916620Z	   80 Prepare	SELECT * FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:30:59.917157Z	   80 Execute	SELECT * FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:30:59.918420Z	   80 Close stmt	
2023-11-26T16:30:59.918687Z	   80 Quit	
2023-11-26T16:30:59.921409Z	   81 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:30:59.923050Z	   81 Prepare	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:30:59.923736Z	   81 Execute	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:30:59.924857Z	   81 Close stmt	
2023-11-26T16:30:59.925226Z	   81 Quit	
2023-11-26T16:31:02.654650Z	   82 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:02.657665Z	   82 Prepare	SELECT * FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:31:02.658227Z	   82 Execute	SELECT * FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:31:02.661162Z	   82 Close stmt	
2023-11-26T16:31:02.661896Z	   82 Quit	
2023-11-26T16:31:02.668101Z	   83 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:02.671963Z	   83 Prepare	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:31:02.673035Z	   83 Execute	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:31:02.676898Z	   83 Close stmt	
2023-11-26T16:31:02.677284Z	   83 Quit	
2023-11-26T16:31:03.474338Z	   84 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:03.475017Z	   84 Prepare	SELECT * FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:31:03.475253Z	   84 Execute	SELECT * FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:31:03.476475Z	   84 Close stmt	
2023-11-26T16:31:03.476797Z	   84 Quit	
2023-11-26T16:31:03.478395Z	   85 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:03.479826Z	   85 Prepare	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:31:03.480311Z	   85 Execute	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:31:03.481747Z	   85 Close stmt	
2023-11-26T16:31:03.482199Z	   85 Quit	
2023-11-26T16:31:04.708984Z	   86 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:04.710445Z	   86 Prepare	SELECT * FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:31:04.710737Z	   86 Execute	SELECT * FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:31:04.711849Z	   86 Close stmt	
2023-11-26T16:31:04.712222Z	   86 Quit	
2023-11-26T16:31:04.714431Z	   87 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:04.717018Z	   87 Prepare	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:31:04.717593Z	   87 Execute	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:31:04.720489Z	   87 Close stmt	
2023-11-26T16:31:04.720836Z	   87 Quit	
2023-11-26T16:31:18.473143Z	   88 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:18.474496Z	   88 Prepare	SELECT * FROM Orders LIMIT 40 OFFSET 0
2023-11-26T16:31:18.475168Z	   88 Execute	SELECT * FROM Orders LIMIT 40 OFFSET 0
2023-11-26T16:31:18.476446Z	   88 Close stmt	
2023-11-26T16:31:18.476871Z	   88 Quit	
2023-11-26T16:31:18.479052Z	   89 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:18.481043Z	   89 Prepare	SELECT COUNT(*) AS total FROM Orders
2023-11-26T16:31:18.481604Z	   89 Execute	SELECT COUNT(*) AS total FROM Orders
2023-11-26T16:31:18.484639Z	   89 Close stmt	
2023-11-26T16:31:18.484950Z	   89 Quit	
2023-11-26T16:31:26.793408Z	   90 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:26.794795Z	   90 Prepare	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:31:26.795326Z	   90 Execute	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:31:26.796931Z	   90 Close stmt	
2023-11-26T16:31:26.798088Z	   90 Quit	
2023-11-26T16:31:26.799987Z	   91 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:26.802069Z	   91 Prepare	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:31:26.802548Z	   91 Execute	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:31:26.804021Z	   91 Close stmt	
2023-11-26T16:31:26.804378Z	   91 Quit	
2023-11-26T16:31:30.436880Z	   92 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:30.437166Z	   92 Prepare	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:31:30.437229Z	   92 Execute	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:31:30.437404Z	   92 Close stmt	
2023-11-26T16:31:30.437443Z	   92 Quit	
2023-11-26T16:31:30.437694Z	   93 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:31:30.437907Z	   93 Prepare	SELECT COUNT(*) AS total FROM Appointments
2023-11-26T16:31:30.437945Z	   93 Execute	SELECT COUNT(*) AS total FROM Appointments
2023-11-26T16:31:30.438069Z	   93 Close stmt	
2023-11-26T16:31:30.438105Z	   93 Quit	
2023-11-26T16:38:48.042339Z	   94 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:38:48.044205Z	   94 Prepare	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:38:48.044642Z	   94 Execute	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:38:48.045826Z	   94 Close stmt	
2023-11-26T16:38:48.046926Z	   94 Quit	
2023-11-26T16:39:20.913461Z	   95 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:20.916129Z	   95 Prepare	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:39:20.916531Z	   95 Execute	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:39:20.917702Z	   95 Close stmt	
2023-11-26T16:39:20.917968Z	   95 Quit	
2023-11-26T16:39:20.920560Z	   96 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:20.922393Z	   96 Prepare	SELECT COUNT(*) AS total FROM Appointments
2023-11-26T16:39:20.922737Z	   96 Execute	SELECT COUNT(*) AS total FROM Appointments
2023-11-26T16:39:20.923608Z	   96 Close stmt	
2023-11-26T16:39:20.923839Z	   96 Quit	
2023-11-26T16:39:24.571425Z	   97 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:24.572916Z	   97 Prepare	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:39:24.573396Z	   97 Execute	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:39:24.574573Z	   97 Close stmt	
2023-11-26T16:39:24.574883Z	   97 Quit	
2023-11-26T16:39:24.577268Z	   98 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:24.579480Z	   98 Prepare	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:39:24.580089Z	   98 Execute	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:39:24.581330Z	   98 Close stmt	
2023-11-26T16:39:24.581590Z	   98 Quit	
2023-11-26T16:39:25.625437Z	   99 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:25.626522Z	   99 Prepare	SELECT id, patient_id, test_code, AES_DECRYPT(ordering_physician, '') as ordering_physician, order_date, status FROM Orders LIMIT 40 OFFSET 0
2023-11-26T16:39:25.626995Z	   99 Execute	SELECT id, patient_id, test_code, AES_DECRYPT(ordering_physician, '') as ordering_physician, order_date, status FROM Orders LIMIT 40 OFFSET 0
2023-11-26T16:39:25.629264Z	   99 Close stmt	
2023-11-26T16:39:25.629784Z	   99 Quit	
2023-11-26T16:39:25.631400Z	  100 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:25.632934Z	  100 Prepare	SELECT COUNT(*) AS total FROM Orders
2023-11-26T16:39:25.633302Z	  100 Execute	SELECT COUNT(*) AS total FROM Orders
2023-11-26T16:39:25.634521Z	  100 Close stmt	
2023-11-26T16:39:25.634824Z	  100 Quit	
2023-11-26T16:39:28.966703Z	  101 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:28.968106Z	  101 Prepare	SELECT id, AES_DECRYPT(name, '') as name, dob, AES_DECRYPT(contact_info, '') as contact_info, AES_DECRYPT(insurance_details, '') as insurance_details, AES_DECRYPT(username, '') as username, AES_DECRYPT(password, '') as password FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:39:28.968342Z	  101 Execute	SELECT id, AES_DECRYPT(name, '') as name, dob, AES_DECRYPT(contact_info, '') as contact_info, AES_DECRYPT(insurance_details, '') as insurance_details, AES_DECRYPT(username, '') as username, AES_DECRYPT(password, '') as password FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:39:28.969823Z	  101 Close stmt	
2023-11-26T16:39:28.970093Z	  101 Quit	
2023-11-26T16:39:28.971742Z	  102 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:28.972719Z	  102 Prepare	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:39:28.972943Z	  102 Execute	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:39:28.973558Z	  102 Close stmt	
2023-11-26T16:39:28.973777Z	  102 Quit	
2023-11-26T16:39:35.418643Z	  103 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:35.420243Z	  103 Prepare	SELECT id, order_id, AES_DECRYPT(report_url, '') as report_url, AES_DECRYPT(interpretation, '') as interpretation, AES_DECRYPT(reporting_pathologist, '') as reporting_pathologist FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:39:35.420673Z	  103 Execute	SELECT id, order_id, AES_DECRYPT(report_url, '') as report_url, AES_DECRYPT(interpretation, '') as interpretation, AES_DECRYPT(reporting_pathologist, '') as reporting_pathologist FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:39:35.422427Z	  103 Close stmt	
2023-11-26T16:39:35.422940Z	  103 Quit	
2023-11-26T16:39:35.424815Z	  104 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:35.426653Z	  104 Prepare	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:39:35.427983Z	  104 Execute	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:39:35.431314Z	  104 Close stmt	
2023-11-26T16:39:35.431918Z	  104 Quit	
2023-11-26T16:39:37.720829Z	  105 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:37.721991Z	  105 Prepare	SELECT id, AES_DECRYPT(name, '') as name, dob, AES_DECRYPT(contact_info, '') as contact_info, AES_DECRYPT(insurance_details, '') as insurance_details, AES_DECRYPT(username, '') as username, AES_DECRYPT(password, '') as password FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:39:37.722400Z	  105 Execute	SELECT id, AES_DECRYPT(name, '') as name, dob, AES_DECRYPT(contact_info, '') as contact_info, AES_DECRYPT(insurance_details, '') as insurance_details, AES_DECRYPT(username, '') as username, AES_DECRYPT(password, '') as password FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:39:37.724394Z	  105 Close stmt	
2023-11-26T16:39:37.724825Z	  105 Quit	
2023-11-26T16:39:37.727258Z	  106 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:37.730532Z	  106 Prepare	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:39:37.731118Z	  106 Execute	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:39:37.732371Z	  106 Close stmt	
2023-11-26T16:39:37.733617Z	  106 Quit	
2023-11-26T16:39:39.984983Z	  107 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:39.985968Z	  107 Prepare	SELECT staff_id, AES_DECRYPT(name, '') as name, role, AES_DECRYPT(contact_info, '') as contact_info, AES_DECRYPT(username, '') as username, AES_DECRYPT(password, '') as password FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:39:39.986283Z	  107 Execute	SELECT staff_id, AES_DECRYPT(name, '') as name, role, AES_DECRYPT(contact_info, '') as contact_info, AES_DECRYPT(username, '') as username, AES_DECRYPT(password, '') as password FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:39:39.987731Z	  107 Close stmt	
2023-11-26T16:39:39.987988Z	  107 Quit	
2023-11-26T16:39:39.989409Z	  108 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:39:39.991183Z	  108 Prepare	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:39:39.991379Z	  108 Execute	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:39:39.992104Z	  108 Close stmt	
